Temps;pxt;pyt;pzt;rxt;ryt;rzt;pxb1;pyb1;pzb1;pxb2;pyb2;pzb2;pxb3;pyb3;pzb3;pxb4;pyb4;pzb4rxb1;ryb1;rzb1;rxb2;ryb2;rzb2;rxb3;ryb3;rzb3;rxb4;ryb4;rzb4
1:34;-3.819746;1.323306;3.474545;5.957677;328.7179;8.897621;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.819262;1.3232;3.474778;5.925183;328.7346;8.923199;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.818944;1.32323;3.474948;5.955021;328.8373;8.857199;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.817555;1.32345;3.475458;5.994046;329.1234;8.756089;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.817134;1.323486;3.475606;5.994564;329.2096;8.730762;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.815884;1.323463;3.475942;5.95563;329.3138;8.65495;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.8152;1.323494;3.476082;5.941811;329.4246;8.568098;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:34;-3.814522;1.32356;3.476224;5.95013;329.584;8.48397;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.813207;1.323672;3.476545;5.96678;329.8597;8.316254;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.812517;1.323717;3.476737;6.011606;329.9728;8.246722;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.810771;1.32374;3.477243;5.937479;330.098;8.212858;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.809938;1.323789;3.477597;5.865927;330.1911;8.130916;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.807255;1.32402;3.478369;5.842963;330.4948;7.967198;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.807255;1.32402;3.478369;5.842963;330.4948;7.967198;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.806312;1.323934;3.478651;5.80659;330.6358;7.911199;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.804358;1.323759;3.479152;5.731092;330.9266;7.772284;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.80327;1.323769;3.479348;5.779991;331.0702;7.722212;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.800969;1.323898;3.479825;5.848036;331.4296;7.608563;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.799832;1.324066;3.480139;5.881781;331.6402;7.598631;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.796234;1.323819;3.481214;5.619578;332.1117;7.397184;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.796234;1.323819;3.481214;5.619578;332.1117;7.397184;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.794991;1.323992;3.481608;5.611038;332.2693;7.312891;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.792152;1.324294;3.482643;5.46257;332.6928;7.23116;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.790684;1.324346;3.483164;5.417949;332.9529;7.226066;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.78783;1.324362;3.484122;5.409893;333.4247;7.091225;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.785095;1.324496;3.484899;5.467187;333.7596;6.881838;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.783711;1.324573;3.48522;5.465138;333.9364;6.829966;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.782284;1.32466;3.48559;5.450957;334.1297;6.776702;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.780949;1.324793;3.485954;5.450667;334.2985;6.718651;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.778765;1.325084;3.486472;5.338509;334.4888;6.565268;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.777734;1.325288;3.486731;5.247686;334.4948;6.547652;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.775286;1.325617;3.487391;5.141718;334.5271;6.475862;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.774075;1.325523;3.487669;5.152246;334.5693;6.359602;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.771899;1.325616;3.488087;5.293964;334.7119;6.09549;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.770711;1.325722;3.488423;5.341475;334.8012;6.003227;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.768455;1.325725;3.488978;5.098437;335.21;5.787374;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.767477;1.325549;3.489064;4.87661;335.4923;5.739798;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.76641;1.325369;3.489297;4.731494;335.7017;5.681878;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.764179;1.325137;3.489789;4.57941;336.1899;5.506927;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.763155;1.324906;3.489984;4.56108;336.4906;5.335741;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.760567;1.324905;3.490067;4.787902;336.863;5.354418;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.75915;1.32491;3.490252;4.755023;337.1844;5.306131;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.756722;1.32457;3.49046;4.569193;337.9388;5.008437;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.755395;1.324537;3.490443;4.654916;338.3201;4.876202;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.754119;1.32449;3.490387;4.627903;338.7868;4.75205;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.751694;1.324664;3.490333;4.664909;339.6573;4.706333;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.750424;1.324646;3.490431;4.474173;340.0507;4.818555;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.748122;1.324318;3.490548;4.389327;340.8599;4.785677;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.747078;1.324361;3.490484;4.45005;341.1774;4.675767;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.745143;1.324698;3.490266;4.507363;341.82;4.554492;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.744343;1.324896;3.490184;4.527042;342.147;4.503446;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.742675;1.324893;3.490041;4.464587;342.7079;4.529519;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.741904;1.32482;3.489939;4.454226;342.9835;4.524051;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.741292;1.324719;3.48976;4.403997;343.2697;4.546571;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.740312;1.324355;3.489241;4.497215;343.5444;4.632637;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.739773;1.324161;3.48897;4.549844;343.6401;4.594063;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.738661;1.323743;3.488381;4.713964;343.778;4.6322;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:35;-3.738212;1.323732;3.488213;4.769662;343.7956;4.673205;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.737332;1.32365;3.487912;4.763179;343.716;4.925605;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.736691;1.323488;3.487813;4.770029;343.6177;5.012129;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735986;1.323314;3.487694;4.806884;343.6505;5.080238;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.734587;1.3229;3.487244;4.879747;343.7994;5.035704;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.733848;1.322593;3.48684;5.030149;343.9343;5.065557;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732746;1.321996;3.486311;5.24533;344.2809;4.973168;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732502;1.321903;3.486103;5.37091;344.405;5.004705;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732381;1.32174;3.485525;5.379533;344.3778;5.146479;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732381;1.32174;3.485525;5.379533;344.3778;5.146479;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.731955;1.321594;3.485216;5.352907;344.1895;5.094129;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732179;1.321728;3.485011;5.450939;344.105;5.131551;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732516;1.321753;3.48484;5.452864;344.0276;5.151193;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.733523;1.321529;3.48467;5.484525;343.7959;5.256941;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.73392;1.321358;3.484517;5.492594;343.6575;5.220242;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.734579;1.321082;3.484141;5.637993;343.3823;5.211737;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.734755;1.320888;3.484003;5.652615;343.2956;5.159091;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735408;1.320392;3.483422;5.95884;343.0745;5.183297;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735408;1.320392;3.483422;5.95884;343.0745;5.183297;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735585;1.320383;3.483403;5.920087;343.0364;5.087152;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735884;1.320612;3.483328;5.761203;343.0344;4.929206;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.736122;1.320317;3.483338;5.687669;343.0524;4.971028;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.736108;1.320417;3.483274;5.628665;343.0554;4.856117;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.736074;1.320467;3.483155;5.59761;343.1023;4.802947;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735981;1.320582;3.482991;5.340211;343.3166;4.528095;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735727;1.320711;3.482846;5.336544;343.3938;4.48423;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.735194;1.32086;3.482303;5.415079;343.3835;4.487364;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.734928;1.320857;3.481986;5.447206;343.335;4.448296;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.734468;1.320794;3.48172;5.47467;343.3007;4.438616;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.733428;1.320987;3.481581;5.424506;343.2805;4.428618;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.732962;1.321076;3.481479;5.388359;343.2245;4.424451;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.731785;1.320824;3.481263;5.43934;343.1055;4.446104;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.731296;1.320829;3.481035;5.547908;343.0264;4.405426;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.730333;1.320951;3.480569;5.60961;342.9202;4.344472;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.729818;1.321049;3.480454;5.550689;342.8842;4.303533;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.729015;1.320982;3.48031;5.443286;342.7391;4.192454;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.728593;1.321162;3.480139;5.506507;342.6255;4.140543;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.728247;1.321337;3.479952;5.567706;342.5251;4.147818;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.727423;1.321198;3.479765;5.483026;342.2452;4.109749;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.726887;1.321036;3.479647;5.479289;342.1252;4.000389;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.725967;1.321069;3.479292;5.51025;342.1201;3.817821;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.725596;1.321011;3.479269;5.485943;342.1227;3.778912;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.725304;1.321062;3.479327;5.52865;342.0905;3.716091;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.724716;1.321059;3.479236;5.459084;341.8331;3.603787;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.723616;1.320732;3.479081;5.386988;341.754;3.438369;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.72317;1.320489;3.478837;5.433473;341.8008;3.276881;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.722911;1.320428;3.478509;5.527502;341.8932;3.131878;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.722523;1.320276;3.478088;5.411456;341.9614;2.978951;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.722494;1.320192;3.477725;5.376002;341.9976;2.965265;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.722589;1.319883;3.477079;5.399679;341.9271;2.951505;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:36;-3.722543;1.31997;3.476913;5.485548;341.8975;2.9122;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.722618;1.32013;3.476725;5.416451;341.9472;2.853983;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.723181;1.32022;3.476448;5.29975;341.9621;2.889081;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.723358;1.320262;3.476056;5.341981;342.0004;2.904175;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.723543;1.320283;3.475865;5.402318;342.1528;2.914213;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.723548;1.32016;3.475711;5.38343;342.2917;2.886829;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.72336;1.319815;3.475481;5.362518;342.6796;2.977009;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.722921;1.319443;3.475471;5.339816;342.8683;3.052637;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.72253;1.319245;3.475303;5.496201;343.2864;3.041324;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.722274;1.319154;3.475291;5.588287;343.5569;2.968844;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.722014;1.319264;3.475312;5.647641;343.867;2.943284;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.721317;1.319265;3.475669;5.643781;344.5182;3.24097;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.72036;1.319093;3.476236;5.574175;345.2381;3.51084;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.719746;1.319073;3.476571;5.620147;345.5776;3.614176;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.718934;1.31899;3.47693;5.627336;345.8899;3.669545;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.717473;1.318675;3.477505;5.718767;346.5764;3.635417;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.71559;1.318577;3.477825;5.832159;347.2881;3.685425;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.71559;1.318577;3.477825;5.832159;347.2881;3.685425;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.713608;1.318512;3.478241;5.779064;348.226;3.885084;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.712544;1.318244;3.478581;5.688665;348.6158;3.903673;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.71049;1.318101;3.47881;5.762382;349.325;3.842879;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.709338;1.318107;3.478832;5.773118;349.6478;3.805044;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.705886;1.31851;3.478888;5.930708;350.5586;3.804168;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.705886;1.31851;3.478888;5.930708;350.5586;3.804168;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.704791;1.318588;3.478764;5.895782;350.762;3.837135;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.702807;1.318629;3.478877;5.856176;351.1827;3.817858;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.700935;1.318541;3.479176;5.759114;351.5199;3.697219;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.700005;1.318413;3.479368;5.814068;351.6311;3.617807;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.699143;1.318312;3.479526;5.902483;351.6957;3.520714;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.697806;1.318017;3.479815;5.953072;351.662;3.295551;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.697218;1.317904;3.480012;6.048135;351.5437;3.252452;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.695676;1.317669;3.480816;6.078567;351.0349;3.075669;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.695676;1.317669;3.480816;6.078567;351.0349;3.075669;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.695188;1.317472;3.481242;6.045128;350.8348;2.987983;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.693561;1.317171;3.482117;6.150508;350.3515;2.709593;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.693561;1.317171;3.482117;6.150508;350.3515;2.709593;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.69241;1.317044;3.482917;6.208039;350.202;2.514251;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.691173;1.316848;3.483376;6.247575;350.1947;2.267466;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.690748;1.316756;3.48356;6.284781;350.2379;2.215618;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
1:37;-3.690321;1.316708;3.483882;6.259847;350.249;2.121894;-3;1.13;4.1;0;0;0;0;0;0;-4.2;1.13;4.1270;0;0;0;0;0;0;0;0;270;0;0
